,entrez_id,AveExpr,logFC,lfcSE,stat,P.Value,adj.P.Val,GeneLength,MGI.symbol,Human.EntrezID,HGNC.symbol
2285,244672,57.5247419863235,3.78756851380325,0.484139077428371,7.8233067529312,5.14535184818309e-15,4.31106175638798e-14,3953,Cwf19l2,143884,CWF19L2
2286,227331,542.250771753919,2.37676325464978,0.303839812801015,7.82242206095066,5.18165365452634e-15,4.33957826841237e-14,5743,Gigyf2,26058,GIGYF2
2287,56447,2294.25190526389,1.8236090533399,0.233170571843036,7.82092285027934,5.24374765832487e-15,4.38966108083208e-14,1665,Copz1,22818,COPZ1
2288,627280,481.299005637457,-2.00026437782106,0.255793645868025,-7.81983606759756,5.28921717895761e-15,4.4257894620255e-14,930,Vmn1r90,NA,NA
2289,66482,3995.86986379959,-1.25808218164229,0.160914388181242,-7.81833244287189,5.35276737542336e-15,4.47700879871037e-14,4250,Exoc2,55770,EXOC2
2290,24068,467.782393635216,2.19786366175553,0.281136510699282,7.81778096444567,5.37626332232228e-15,4.49469700025589e-14,1087,Sra1,10011,SRA1
2291,71951,114.699027054141,-3.00177474594857,0.384369478336156,-7.80960746140024,5.73663688266859e-15,4.79388533909603e-14,2513,Gpc2,221914,GPC2
2292,66966,501.720423297875,2.40149521711755,0.30753348096564,7.80889030221027,5.7693686092045e-15,4.81913446872688e-14,2059,Trit1,54802,TRIT1
2293,16980,186.953436220974,2.5442075394276,0.326082596415514,7.8023407792841,6.07692774409408e-15,5.07382388402448e-14,3346,Lrrn2,10446,LRRN2
2294,100312476,53.9090375912769,3.30632323772587,0.423791632575789,7.8017662067327,6.10466669536323e-15,5.09476215705009e-14,921,Vmn1r238,NA,NA
2295,214601,2329.68338320247,-1.5535343068521,0.199142232185429,-7.80112932251126,6.13555955402835e-15,5.11831318788116e-14,2023,Slc10a3,8273,SLC10A3
2296,380714,61.5675256619717,-9.6180099776139,1.23296479230957,-7.80071745568468,6.15561954606748e-15,5.13281081051663e-14,931,Rph3al,9501,RPH3AL
2297,75659,92.8391667895769,2.78112676353692,0.356580217348005,7.79944211213117,6.21814554018379e-15,5.18269030765427e-14,1267,Wdr54,84058,WDR54
2298,14762,24094.021969067,-2.1854731541694,0.280294460714498,-7.79706152093914,6.3365353112672e-15,5.27906738617104e-14,1388,Gpr33,2856,GPR33
2299,244891,111.373270978556,-2.22275761354274,0.2852057446623,-7.79352329026407,6.5166063020669e-15,5.4267258657273e-14,5259,Scaper,49855,SCAPER
2300,668525,6954.15844114565,1.61778106530817,0.207722267822242,7.78819277427002,6.79744186770968e-15,5.65813150249138e-14,1485,NA,NA,NA
2301,52389,427.501257564916,3.20701475165765,0.411881062518661,7.78626415122535,6.90195753851122e-15,5.74263264123413e-14,4758,Adgra1,84435,ADGRA1
2302,22673,2889.34780786749,-1.26766902660942,0.162944219854159,-7.7797729047648,7.26548524024292e-15,6.04247241200916e-14,3557,Zfp185,7739,ZNF185
2303,432708,62.3293729461524,-3.15512631543374,0.405608428295484,-7.77874939308521,7.32449926751424e-15,6.08890744579071e-14,457,NA,NA,NA
2304,12798,1155.71455229235,1.54793129475919,0.199051883911211,7.77652170049117,7.45458013737623e-15,6.19435489279808e-14,1782,Cnn2,1265,CNN2
2305,240174,248.718925976686,-2.06627574459082,0.265723739362781,-7.77602990815142,7.48360213914135e-15,6.21577279626296e-14,7896,Thada,63892,THADA
2306,22635,5070.2412633421,1.98311187381175,0.255077656846566,7.77454167616345,7.57210587678159e-15,6.28655537775297e-14,16481,Zan,7455,ZAN
2307,66747,152.256466686509,2.36519779189261,0.304264065405163,7.77350354779187,7.63445149388241e-15,6.33556887084434e-14,1230,NA,NA,NA
2308,76789,143.509966048451,3.67550771487786,0.472871085944685,7.77274784635026,7.6801532171596e-15,6.37073368035184e-14,2256,Mzt1,440145,MZT1
2309,18559,902.287485205728,2.0809627677657,0.267734319552111,7.77249166728761,7.69570690307927e-15,6.38087088174329e-14,1971,Pctp,58488,PCTP
2310,76406,507.291976632022,2.62643962215379,0.33792707368609,7.77220834514599,7.71294466111203e-15,6.39239504489133e-14,1613,Tex45,374877,TEX45
2311,100041057,65.2143898374355,6.53603714580407,0.841305934600597,7.76891838865609,7.91591475409839e-15,6.55777533393396e-14,1473,,NA,NA
2312,23871,453.113420376616,-1.91242704113884,0.24619627597503,-7.76789589348947,7.98006056291231e-15,6.6080562057507e-14,5060,Ets1,2113,ETS1
2313,387342,605.595615515924,-1.33179157208591,0.171529242692308,-7.76422463704863,8.21461935918149e-15,6.7993466334427e-14,927,Tas2r107,50839,TAS2R10
2314,15213,2350.72715713346,2.67928572516097,0.345147576164227,7.76272502022763,8.31237095375323e-15,6.87728357431312e-14,2205,Hey1,23462,HEY1
2315,258723,2764.55481892082,-1.58570417058767,0.204318408736946,-7.76094616432346,8.42980975766095e-15,6.97143446265309e-14,936,Olfr781,NA,NA
2316,328099,430.081748592787,3.66781180264624,0.472637475051263,7.76030678110834,8.47241908295499e-15,7.0036469491871e-14,4006,Prps1l3,5631,PRPS1
2317,30805,73940.6551293144,-1.73550607946342,0.223699668401975,-7.7581969247483,8.61453190086368e-15,7.11804977307014e-14,2260,Slc22a4,6583,SLC22A4
2318,100036537,52.5449094416223,4.03344413336814,0.520056482168177,7.75578090393611,8.78014971661391e-15,7.25176731339833e-14,1275,Gm11149,NA,NA
2319,320751,227.01717885352,-1.9568634814659,0.252314588685058,-7.75564937273,8.78925555041081e-15,7.25615771938831e-14,2978,NA,NA,NA
2320,433281,1020.68454896604,2.0799069480532,0.26832533687984,7.75143701388366,9.08584104143174e-15,7.49777701457805e-14,2004,NA,NA,NA
2321,79044,105.634798199754,3.41837601209473,0.441120258074937,7.74930633884879,9.23958744297538e-15,7.62136585936077e-14,899,Mrps34,65993,MRPS34
2322,234421,50.4859987442287,4.88940808081574,0.631002143482469,7.74863941639144,9.28823561879039e-15,7.65819426880887e-14,646,Cib3,117286,CIB3
2323,100039211,300.57684191222,-2.75813857843526,0.355967619460019,-7.7482850339567,9.31418825776082e-15,7.67628644833538e-14,1537,NA,NA,NA
2324,435947,102.102568823808,8.18229715717373,1.05618287916289,7.74704581810571,9.40550259809904e-15,7.74820771259063e-14,918,Vmn1r151,NA,NA
2325,217379,411.614325491259,-2.7846200248878,0.3594679547629,-7.74650420988012,9.44568832317288e-15,7.77796571815677e-14,2511,Ubxn2a,165324,UBXN2A
2326,628573,295.800491772853,-4.09132641693124,0.52819333883724,-7.74588794689811,9.49161874331904e-15,7.81242651938276e-14,600,NA,NA,NA
2327,100042922,1022.65429732208,-2.31561387870142,0.298979719898106,-7.7450533417136,9.55417288850384e-15,7.86053459176648e-14,501,NA,NA,NA
2328,104001,352.900657412422,-1.71461039666194,0.221478037650517,-7.74167233397437,9.8117587012885e-15,8.06899142337493e-14,3710,Rtn1,6252,RTN1
2329,654457,81.7796625236693,7.2558651122852,0.937488348685865,7.73968564244686,9.96629203706329e-15,8.19255736580406e-14,647,Defb26,245938,DEFB125
2330,231630,6369.02726504631,-1.4517211168159,0.187576687253753,-7.7393472401611,9.99285208299701e-15,8.21086494115785e-14,3161,Ficd,11153,FICD
2331,83485,577.27245685221,-2.00385093885346,0.259000487751804,-7.73686164164185,1.01900846376852e-14,8.36933377899971e-14,1718,Ngrn,51335,NGRN
2332,23879,2092.46205884692,-1.26896644368355,0.164043845174589,-7.73553218246632,1.02971447281211e-14,8.45363789965177e-14,2970,Fxr2,9513,FXR2
2333,94184,3961.40093951219,-1.48008658597338,0.1914186980029,-7.73219440637383,1.05708348047645e-14,8.67460918719319e-14,4140,NA,NA,NA
2334,384732,559.35568721955,-1.51320701847077,0.195721821165921,-7.73141701552003,1.06355997650483e-14,8.7240170309276e-14,948,Olfr715b,120776,OR2D2
2335,75064,207.871441871957,2.79007233688444,0.360881987157463,7.73125962551035,1.06487594840585e-14,8.73107067761457e-14,1079,Zcchc13,389874,ZCCHC13
2336,665378,1492.61695739456,-1.66337204241849,0.215213721060603,-7.72893119556302,1.084532680737e-14,8.88843243694769e-14,1621,Gm7609,NA,NA
2337,72805,15421.2400451229,1.39913958791601,0.181053220794107,7.72778071430777,1.0943764691932e-14,8.96527064728445e-14,3725,Zfp839,55778,ZNF839
2338,67500,590.727872711276,3.52253307451065,0.456197860523322,7.72150283754031,1.14966043064312e-14,9.41413556230221e-14,4478,Ccar1,55749,CCAR1
2339,55932,109.162090297056,-8.59363924932485,1.11316089824191,-7.72003334189816,1.16299279535895e-14,9.51923773713002e-14,2639,Gbp3,115361,GBP4
2340,75323,176.114905807319,-2.25919588147891,0.292715162452662,-7.71806920608109,1.18105073471814e-14,9.66291295563195e-14,2052,4930558J18Rik,NA,NA
2341,53867,240.238547931898,-2.14919821174341,0.278571062304923,-7.71508064750425,1.20905757079658e-14,9.88782878808223e-14,6086,Col5a3,50509,COL5A3
2342,381229,53.1887733909257,6.27596503873298,0.813775084933451,7.7121616954471,1.23704259720912e-14,1.01123742628388e-13,3345,Cfap58,159686,CFAP58
2343,227736,579.61078942224,1.40668927749701,0.182747501259817,7.69744739490082,1.38811205455971e-14,1.13385995689182e-13,1675,Cfap157,286207,CFAP157
2344,244859,83.2189717981958,2.73705614866417,0.35558021952204,7.69743646691945,1.38823073332695e-14,1.13385995689182e-13,2686,Ankk1,255239,ANKK1
2345,621322,4303.27343139452,1.62607370095012,0.21128586620699,7.69608365264293,1.4029997830074e-14,1.14543415120156e-13,1458,Pramex2,NA,NA
2346,68646,699.0943690977,2.29828550393262,0.298659005597766,7.69534974956676,1.41107657833678e-14,1.15153713095728e-13,3732,Nadk2,133686,NADK2
2347,100124675,1956.95845925249,1.60520410805647,0.208663002008046,7.69280654744234,1.43942071876023e-14,1.17416743334745e-13,340,NA,NA,NA
2348,68961,5361.91151216931,-2.29424420209161,0.298263932284169,-7.69199341174709,1.44860079539253e-14,1.18115256506771e-13,1626,Phkg2,5261,PHKG2
2349,69137,855.194036104957,1.59322402462246,0.207198779925816,7.68935041602505,1.47883919560177e-14,1.2052948658917e-13,1988,Vstm5,387804,VSTM5
2350,22630,58.9922290785636,3.78051588713395,0.491999060372712,7.68399005532659,1.54208641093937e-14,1.25630826967805e-13,2110,Ywhaq,10971,YWHAQ
2351,229542,118.442992224712,2.76948425306936,0.360480664652296,7.68275395780434,1.55704461933525e-14,1.26795488035617e-13,1906,Gatad2b,57459,GATAD2B
2352,269784,31493.2738616386,1.18958123774996,0.154862717323948,7.68152114534801,1.57210523423526e-14,1.279674945129e-13,6017,Cntn4,152330,CNTN4
2353,319804,66.6787969131729,-3.484290303679,0.453736662147299,-7.6791024273632,1.60207104701112e-14,1.30351254547505e-13,1559,Glt1d1,144423,GLT1D1
2354,258572,3620.46375345713,-1.44013203577524,0.1875427113096,-7.67895497361043,1.60391593472776e-14,1.30418716285574e-13,933,Olfr1032,219482,OR5M3
2355,258357,10647.4108533751,-3.52297186556942,0.458784376424399,-7.67892728393717,1.60426261087766e-14,1.30418716285574e-13,1041,Olfr574,401665,OR51T1
2356,69612,830.123306655509,-1.3857002133529,0.180469686916827,-7.67829898209734,1.61214882737185e-14,1.31004199066358e-13,2110,Kansl2,54934,KANSL2
2357,216152,1218.19767468164,1.60717782770934,0.209351718598204,7.67692684096803,1.62950428249542e-14,1.32358334698238e-13,4275,Plppr3,79948,PLPPR3
2358,224761,175.064371457754,2.04097805697229,0.2659233477615,7.67506153240367,1.6533926460242e-14,1.34241739644331e-13,1384,NA,NA,NA
2359,14161,398.371762679261,1.96153743124528,0.255580499674101,7.67483213213252,1.65635418407421e-14,1.3442518378169e-13,3370,Fga,NA,NA
2360,100503117,76.9853535977438,3.25523703448455,0.424261662755815,7.67271078263347,1.68398907271308e-14,1.36610045750389e-13,1204,2010010A06Rik,NA,NA
2361,208079,53.0351943011021,5.72820681214662,0.746595293088215,7.67243895746045,1.68756277242703e-14,1.36841970682404e-13,1448,A530053G22Rik,NA,NA
2362,613264,1082.28006635047,2.31602498579671,0.301942105534394,7.67042735460056,1.71424234543055e-14,1.38946527109517e-13,1047,1810020O05Rik,57501,CFAP92
2363,73610,170.858433717643,-2.74204186144533,0.357502234963794,-7.66999921475465,1.71997402771927e-14,1.39352106477721e-13,2384,Zfp433,NA,NA
2364,381058,475.97605955219,3.60348972236697,0.470111025011682,7.66518871212907,1.78568452262004e-14,1.44614763898311e-13,2643,Unc93a,54346,UNC93A
2365,216440,5902.13213675541,2.37110676410789,0.30934481523324,7.66493132370789,1.78926916459285e-14,1.44843797700339e-13,4049,Os9,10956,OS9
2366,12097,2096.23730348963,1.3313019820244,0.173698464187321,7.66444302344951,1.79608917508168e-14,1.45334434729242e-13,471,Bglap2,632,BGLAP
2367,110542,42.7657165777494,-3.74241525054462,0.488354113539611,-7.66332287736749,1.81183084192708e-14,1.46546267294863e-13,1947,Amhr2,269,AMHR2
2368,74769,763.092814264301,1.82590435786661,0.238312802634357,7.66179717448122,1.83349041832516e-14,1.48235532343054e-13,4854,Pik3cb,5291,PIK3CB
2369,22695,45878.4671690796,2.01242950098254,0.262679658644574,7.66115469833741,1.84268733778234e-14,1.48856944335958e-13,1765,Zfp36,7538,ZFP36
2370,22415,46.3776680447796,5.42342226096349,0.707912143309792,7.66115161636679,1.84273156477524e-14,1.48856944335958e-13,3115,NA,NA,NA
2371,330474,240.951770408378,-2.08564080739579,0.272404571203648,-7.65640898821989,1.91204145194651e-14,1.54390694211371e-13,6051,Zc3h4,23211,ZC3H4
2372,108664,697.310582567294,1.68140034811274,0.219626116443052,7.65573956022996,1.92202893586813e-14,1.55131719971313e-13,1976,Atp6v1h,51606,ATP6V1H
2373,14131,808.759232616212,2.22382814843944,0.290698744888002,7.64994066037755,2.01072078100583e-14,1.62221868320087e-13,1353,NA,NA,NA
2374,20410,261.35857717135,-1.86130018048631,0.243333477464377,-7.64917429316235,2.0227392281409e-14,1.63122757046157e-13,2914,Sorbs3,10174,SORBS3
2375,74202,117.153809994198,-2.57510277738401,0.336654853125152,-7.64908853527418,2.02408850267264e-14,1.6316283951018e-13,3168,Fblim1,54751,FBLIM1
2376,100861774,87.458711107232,3.22291553185606,0.421364382311203,7.64876118427053,2.02924703534222e-14,1.6350982530146e-13,430,NA,NA,NA
2377,71968,781.562234169619,-1.57498765821307,0.205921172360091,-7.64849791870316,2.03340506413032e-14,1.63775935855174e-13,2587,Wdr73,84942,WDR73
2378,319562,53.6245621241541,4.27116962820649,0.558576814915525,7.64652150636154,2.06488940025161e-14,1.66241831656085e-13,3406,9630028B13Rik,NA,NA
2379,69303,459.949841505117,2.02057481499365,0.264465060820856,7.64023349141893,2.16828166837388e-14,1.74492444476747e-13,771,1700001G11Rik,NA,NA
2380,12769,46.955727907567,-3.98780794628562,0.522146547727297,-7.63733469778362,2.21764478260812e-14,1.78389955306859e-13,4392,Ccr9,10803,CCR9
2381,67475,66.1697490650804,6.95723433963067,0.911426686160647,7.63334500215017,2.28739674707781e-14,1.83923606563648e-13,4239,Ero1b,56605,ERO1B
2382,74316,95.3003129376908,2.96678586428724,0.388735731973304,7.63188361725128,2.31348249193219e-14,1.85942998774315e-13,868,Isca2,122961,ISCA2
2383,330671,558.173655459116,2.1202912024487,0.27783419824405,7.6314982671292,2.32040961118769e-14,1.86421493941201e-13,3105,B4galnt4,338707,B4GALNT4
2384,329993,5138.91692124243,-1.18885912386695,0.155810515527696,-7.63015974782287,2.34462994592182e-14,1.88288340246113e-13,1432,Aadacl4fm5,343066,AADACL4
2385,75698,1180.49123340945,-1.33106610898384,0.174497664120558,-7.62798812059871,2.38445528627972e-14,1.91406274447904e-13,3454,Shld2,54537,SHLD2
2386,100316783,94485.0010305885,-3.31743110501877,0.434961330325904,-7.62695640675256,2.40360824615547e-14,1.92862866188795e-13,122,Mir1b,NA,NA
2387,17195,11511.0801986404,-2.82930223617354,0.371018447030794,-7.62577240785741,2.42577478416528e-14,1.94556838448076e-13,1069,Mbl2,4153,MBL2
2388,19824,105.199652864762,4.62448509822479,0.606432550839384,7.62572043968267,2.42675231242625e-14,1.94556838448076e-13,2245,Trim10,10107,TRIM10
2389,100040299,1048.05109427423,-1.3215867959326,0.173425643873666,-7.62048083785884,2.52732483764048e-14,2.02535094251264e-13,723,NA,NA,NA
2390,231589,1789.28716328746,-1.30993250187502,0.171981240045218,-7.61671739040027,2.60208183339085e-14,2.08438730963464e-13,2496,Vmn2r13,NA,NA
2391,207798,297.559378995641,-1.53848911935953,0.202057971776341,-7.614097606911,2.65540080666828e-14,2.12620863419758e-13,3625,Gramd1c,54762,GRAMD1C
2392,276891,129.925862683893,-3.02945363590785,0.397917166718156,-7.61327705686448,2.67232093228721e-14,2.13886221775245e-13,2175,Timd4,91937,TIMD4
2393,52024,653.798781498745,-6.20104376808601,0.814752870777301,-7.61095049860949,2.72087435744752e-14,2.17681318735198e-13,1754,Ankrd22,118932,ANKRD22
2394,69388,645.686936376282,1.33796279545164,0.175812158995906,7.61018352253325,2.73706990826757e-14,2.18885561377538e-13,399,NA,NA,NA
2395,19872,57.8923491894704,-7.08432779476969,0.931031673643296,-7.60911577481293,2.75977456987317e-14,2.2060911958339e-13,111,Rny1,6084,RNY1
2396,321008,6771.99228341417,1.37525941741436,0.180833478918513,7.60511507957039,2.84650488426282e-14,2.27447145280516e-13,3348,Zswim9,374920,ZSWIM9
2397,68142,302.411148786905,-2.31392650939112,0.304355732879826,-7.60270387384083,2.9000658726069e-14,2.31630209140839e-13,6296,Ino80,54617,INO80
2398,73216,42.1344939322096,-3.51728275048881,0.462741106576098,-7.60097320187049,2.93911975193349e-14,2.34651574857242e-13,679,NA,NA,NA
2399,333088,736.488055138802,1.53760824270713,0.2022960838496,7.60078106035058,2.94348733752361e-14,2.3490231378445e-13,4888,Kcp,375616,KCP
2400,100038699,256.722744314588,-2.23160027017026,0.293605233160708,-7.60068288343066,2.94572146909782e-14,2.34982656357824e-13,1633,Gm10754,NA,NA
2401,668213,48.0476535959694,-6.05553896679532,0.797010826431377,-7.59781268456421,3.01177842286336e-14,2.40152011269134e-13,2552,Gm9048,988,CDC5L
2402,666750,2968.96153239054,2.34654081530685,0.3088817410166,7.59689066625904,3.03330601605588e-14,2.41767875426269e-13,657,Gm8271,NA,NA
2403,331195,53.9547432972742,6.2415283371116,0.821700378616292,7.59586888303747,3.05733976222261e-14,2.43582063036837e-13,1848,NA,NA,NA
2404,12298,2527.90756538854,-1.38580016642994,0.182454288559804,-7.5953279989673,3.07013780806517e-14,2.44499951478402e-13,8280,Cacnb4,785,CACNB4
2405,16529,7415.8249812384,1.46695757502483,0.193203943545293,7.59279312888832,3.13082177834039e-14,2.49229035119862e-13,3364,Kcnk5,8645,KCNK5
2406,72219,40064.9457052518,-1.16353119466086,0.153281352834484,-7.59082023445646,3.17886718364577e-14,2.52948513012877e-13,4277,NA,NA,NA
2407,328643,97.3628605792713,-8.43340270385144,1.11136370187201,-7.58833736394842,3.24036346253122e-14,2.57734767304363e-13,4721,Vwa5b2,90113,VWA5B2
2408,100043424,2585.16879822022,2.54123402922131,0.335085271268213,7.58384282186852,3.3546752721574e-14,2.66716188062514e-13,4492,Morrbid,NA,NA
2409,100043016,10812.5399093898,-1.41833022257733,0.187149290300974,-7.57860326532027,3.49294827282915e-14,2.77594415455849e-13,921,Vmn1r131,NA,NA
2410,259112,44.4266936876263,4.36706118028959,0.576730580605048,7.57209922128304,3.67240789683334e-14,2.91616044730111e-13,1045,NA,NA,NA
2411,76757,283.397382308671,2.07676800460851,0.274265845708897,7.57209852083723,3.67242770354817e-14,2.91616044730111e-13,4514,Trdn,10345,TRDN
2412,65257,20279.063050906,-1.98432765245302,0.262153185383543,-7.56934404420778,3.75113491921505e-14,2.97742446220448e-13,3225,NA,NA,NA
2413,67399,823.356786486095,-1.56161284903073,0.206339801942633,-7.56816103499455,3.78544561381869e-14,3.00341302430828e-13,2987,Pdlim7,9260,PDLIM7
2414,56504,1006.19799139384,2.25850471536922,0.298426137893416,7.56805262203894,3.78860529715492e-14,3.0046747478886e-13,1964,Srpk3,26576,SRPK3
2415,24010,1836.71402079558,1.57766222671564,0.208583887084665,7.56368216532117,3.91816444497646e-14,3.10613906000308e-13,1996,Ik,3550,IK
2416,75301,163.197192740184,3.51129611724217,0.464265767173687,7.56311657139381,3.93524630007371e-14,3.11838950392844e-13,1015,4930556N09Rik,NA,NA
2417,192285,1118.06075727896,-3.56095204609862,0.471272388362248,-7.55603793906436,4.15532687882291e-14,3.29142462122733e-13,6912,Phf21a,51317,PHF21A
2418,225115,88.029538550654,8.72919836412127,1.15533288996123,7.55556986213228,4.17029902506002e-14,3.30191790052829e-13,7424,Svil,6840,SVIL
2419,386450,5639.97041900357,-1.30329487910865,0.172508418770167,-7.55496391654389,4.18975991558671e-14,3.31595508821445e-13,341,NA,NA,NA
2420,69550,6719.2528034532,-2.22395407480554,0.294392588393834,-7.55438201396011,4.2085326722904e-14,3.32943628144627e-13,769,Bst2,684,BST2
2421,22051,145.181615062081,2.46151646162586,0.325849948042452,7.55414102845021,4.21633130205745e-14,3.33422811969805e-13,1760,Trip6,7205,TRIP6
2422,100504043,717.892739241468,-1.21214742001703,0.160512036031978,-7.5517540614558,4.29434843584031e-14,3.39452109018013e-13,3093,NA,NA,NA
2423,72276,95.1881540857132,3.43273095751725,0.454609290001725,7.55094766652089,4.32102458480216e-14,3.41419792307212e-13,770,1700025M24Rik,NA,NA
2424,116733,528.978878571932,-1.55538220525167,0.20603328549317,-7.54917925775267,4.38009665615432e-14,3.45944515190076e-13,2075,Vps4a,27183,VPS4A
2425,75416,2284.88264604458,-2.6428034512844,0.350121973109791,-7.54823648402001,4.4119129261257e-14,3.48313702971862e-13,2702,Nop14,8602,NOP14
2426,51944,43.0527194321713,-4.0953390325126,0.54304304742728,-7.54146296857067,4.64728048725068e-14,3.66744373159168e-13,3118,Knstrn,90417,KNSTRN
2427,627805,7573.00041422031,-1.43250680931504,0.189967813367038,-7.54078695714248,4.67143745511504e-14,3.68498846634435e-13,2568,Vmn2r108,NA,NA
2428,268297,889.787439461594,-2.30646226575702,0.305876557827461,-7.54050026631348,4.68171946964013e-14,3.69157822266311e-13,4745,Scml4,256380,SCML4
2429,330830,175.733184301248,2.63483320581121,0.349475568059318,7.53939172469987,4.7216865167062e-14,3.72155983377276e-13,2832,Drc7,84229,DRC7
2430,67164,61.9027492016336,3.59203901647174,0.476750779140467,7.53441666723192,4.90522640017027e-14,3.86463207536049e-13,1229,Lipt2,387787,LIPT2
2431,194952,1293.68708227866,-1.64343479114805,0.218269669271662,-7.52937774924008,5.09826931183338e-14,4.01507058720897e-13,4445,Jmjd4,65094,JMJD4
2432,320271,550.665177882224,-1.36433505776039,0.181225039032982,-7.52840261500557,5.1364804988747e-14,4.04349996508866e-13,10705,Scai,286205,SCAI
2433,666642,557.661407343163,1.39557875270252,0.185382694717258,7.52809616254113,5.1485470603207e-14,4.05133306493381e-13,647,NA,NA,NA
2434,94060,242.842878936207,1.78003425416096,0.236548311628765,7.52503470392348,5.27063230722742e-14,4.14569661141614e-13,564,Lce3c,NA,NA
2435,216825,174.88112425776,-2.30507424110201,0.30634293364113,-7.52448967470657,5.29266355410105e-14,4.16131596481579e-13,4442,Usp22,23326,USP22
2436,71613,57.5555394242045,3.32847939144391,0.442508186669289,7.52184816397863,5.40072843737808e-14,4.24453801041065e-13,607,9130015L21Rik,NA,NA
2437,56438,4582.28841790443,2.17391268802567,0.289026745181843,7.52149316374837,5.41541596411663e-14,4.25433478182244e-13,1655,Rbx1,9978,RBX1
2438,258843,67.0207746077646,3.29791331685722,0.438689962866419,7.51764023801346,5.57737208044058e-14,4.37976983101046e-13,942,Olfr1087,219473,OR8K3
2439,69299,614.83088014389,2.20094230924464,0.292855762652922,7.51544818277346,5.67162974992325e-14,4.45196193367285e-13,1128,Asb9,140462,ASB9
2440,100861817,45.2829655251861,5.38799010202921,0.717108389786766,7.51349472236873,5.75694647673826e-14,4.51707952037517e-13,1215,Ssty2,NA,NA
2441,212163,408.420001309252,1.88440456005751,0.25089145653965,7.51083590508672,5.87509988142356e-14,4.60789787914191e-13,3418,8030462N17Rik,147339,C18orf25
2442,242894,552.696833793723,1.65639932062213,0.220616105110468,7.5080616611953,6.00092404909935e-14,4.70465564782994e-13,1712,NA,NA,NA
2443,72273,3805.49391777608,-1.36536373135386,0.181897549895944,-7.50622387236621,6.0857307538218e-14,4.76919014661967e-13,575,Smim24,284422,SMIM24
2444,259104,95.4054223176506,-9.28644408488412,1.23728805982255,-7.50548266522183,6.12026700129877e-14,4.79429262438072e-13,5137,Olfr613,NA,NA
2445,240595,540.035200833165,-1.82792488395643,0.24361926726123,-7.50320327495429,6.22768612195668e-14,4.87644379569982e-13,5077,Kcnv2,169522,KCNV2
2446,244958,1699.64913075701,-1.32408822881433,0.17649030187144,-7.50232854028903,6.26939937518218e-14,4.90709938830183e-13,2076,Mrap2,112609,MRAP2
2447,226144,449.015406090387,-1.81876477276548,0.242599988954582,-7.49696972618565,6.53100554155723e-14,5.10977119301648e-13,3432,Erlin1,10613,ERLIN1
2448,239217,2838.15309446285,1.82902558218353,0.244125263662268,7.49216019163781,6.77491606996222e-14,5.29843824180665e-13,6057,Kctd12,115207,KCTD12
2449,100503000,170.947041558588,-2.46645796024999,0.329335623350184,-7.48919274252757,6.92985110504222e-14,5.41739483078944e-13,1529,NA,NA,NA
2450,66753,673.650547890256,2.26766214352657,0.302846169290506,7.48783499173571,7.00189774683376e-14,5.47148295359724e-13,3501,Erlec1,27248,ERLEC1
2451,100040494,34.8949225720832,-5.09994418241675,0.68119652804557,-7.48674423965294,7.06030950608301e-14,5.51487660114072e-13,819,NA,NA,NA
2452,414093,394.490722498388,-1.4669015694694,0.195973142281206,-7.48521737414664,7.14288128151863e-14,5.57709878200139e-13,7840,A830082N09Rik,NA,NA
2453,319173,1319.09399667343,-1.22741682298968,0.163994145670047,-7.48451609644178,7.1811232949433e-14,5.60467205388053e-13,393,H2ac10,NA,NA
2454,70981,51.8844939580387,3.25306765405902,0.434725970992385,7.48303039414225,7.26280757757235e-14,5.66611455063662e-13,1842,Potegl,342850,ANKRD62
2455,17444,1202.61281736945,-2.01169387891109,0.268930834982243,-7.48033924426674,7.4130997532083e-14,5.78100997047547e-13,2919,Grap2,9402,GRAP2
2456,751519,6244.87802168543,-2.89592851740751,0.387178347208,-7.47957249750785,7.45647689766768e-14,5.81246947092214e-13,109,NA,NA,NA
2457,69496,144.930626766927,-1.93233829358177,0.258390905899011,-7.47835256375857,7.52600698998732e-14,5.86428179989041e-13,995,Dydc1,143241,DYDC1
2458,629820,357.564819053962,2.85882893683468,0.38235842393557,7.47683000523198,7.6136797902025e-14,5.93018305872363e-13,401,Gm7008,NA,NA
2459,387524,643.57488351061,1.47581448008209,0.197454478521609,7.47420109754856,7.76742823700915e-14,6.04747513613421e-13,2610,Znrf2,223082,ZNRF2
2460,723883,2550.22556020932,-1.33026382700412,0.178012668798976,-7.47286042043638,7.84700704678123e-14,6.1069491833588e-13,111,Mir7b,NA,NA
2461,70873,36.1305706163931,-4.34485388497956,0.581463985136078,-7.47226654796642,7.8825132550754e-14,6.13208924292639e-13,2106,Cnbd2,140894,CNBD2
2462,625321,4543.43587330511,1.58299672951899,0.211874051998988,7.47140442439145,7.9343387506549e-14,6.16989908128708e-13,1890,,NA,NA
2463,18645,107.738159725063,2.72871748164267,0.3654043666611,7.46766522408164,8.16301983602724e-14,6.34514879255954e-13,2020,Pfn2,5217,PFN2
2464,14761,87.9103769792922,3.29636973204349,0.441437823654252,7.46734773372141,8.18273259028432e-14,6.3578902370533e-13,1140,Gpr27,2850,GPR27
2465,235459,53162.5454400735,1.95299531698727,0.261560210794835,7.46671411164745,8.22221372141753e-14,6.38597491669528e-13,874,Gtf2a2,2958,GTF2A2
